player,type,auction_value_26,tier,draftable,auction_price_25,adj_multiplier,flags,score_24,score_25,role_24,role_25,flags_count,display_role,score_bucket,auction_price_25_imputed,auction_value_26_shadow
Jacob Stallings,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.731666666666667,0.513,,,1,,"(0.343, 0.627]",,
Jacob Webb,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.942857142857143,1.8028571428571427,reliever,reliever,1,reliever,"(1.611, 1.863]",3.0,3.0
Jacob Wilson,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.794,2.461666666666667,,,1,,"(2.187, 2.567]",,
Jacob deGrom,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,0.2857142857142857,2.1635,reliever,starter,2,starter,"(1.863, 2.187]",3.0,3.0
Jaden Hill,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.2457142857142857,0.8485714285714286,reliever,reliever,1,reliever,"(0.627, 0.849]",3.0,3.0
Jahmai Jones,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.8316666666666667,1.5620000000000005,,,1,,"(1.301, 1.611]",,
Jake Bauers,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.817,1.4803333333333335,,,1,,"(1.301, 1.611]",,
Jake Bird,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.0414285714285714,1.85,reliever,reliever,1,reliever,"(1.611, 1.863]",3.0,3.0
Jake Cronenworth,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.720666666666667,2.227333333333333,,,1,,"(2.187, 2.567]",,
Jake Fraley,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.6243333333333334,1.4056666666666666,,,1,,"(1.301, 1.611]",,
Jake Meyers,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.116,1.642,,,1,,"(1.611, 1.863]",,
Jake Rogers,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.647,1.0133333333333332,,,1,,"(0.849, 1.018]",,
Jakob Junis,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.467142857142857,1.7428571428571429,reliever,reliever,1,reliever,"(1.611, 1.863]",3.0,3.0
Jalen Beeks,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,1.9892037786774628,1.8485714285714283,closer,reliever,2,reliever,"(1.611, 1.863]",3.0,3.0
James McCann,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.4486666666666668,1.234,,,1,,"(1.018, 1.301]",,
James Outman,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.8526666666666666,0.9786666666666668,,,1,,"(0.849, 1.018]",,
James Wood,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.871,3.4266666666666667,,,1,,"(2.567, 4.814]",,
Janson Junk,pit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Role Change|Imputed Anchor,0.2337142857142857,1.098,reliever,starter,3,starter,"(1.018, 1.301]",3.0,3.0
Jared Koenig,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.9157142857142853,2.702857142857143,reliever,reliever,1,reliever,"(2.567, 4.814]",3.0,3.0
Jared Shuster,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.7242857142857142,0.3442857142857143,reliever,reliever,1,reliever,"(0.343, 0.627]",3.0,3.0
Jared Triolo,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.7226666666666666,1.5453333333333332,,,1,,"(1.301, 1.611]",,
Jarred Kelenic,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.0323333333333333,0.6760000000000002,,,1,,"(0.627, 0.849]",,
Jason Heyward,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.64,0.7473333333333333,,,1,,"(0.627, 0.849]",,
Jasson Domínguez,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.7853333333333333,2.040666666666666,,,1,,"(1.863, 2.187]",,
Javier Assad,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,1.471,0.7585714285714286,starter,reliever,2,reliever,"(0.627, 0.849]",3.0,3.0
Javier Báez,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.2859999999999998,2.1300000000000003,,,1,,"(1.863, 2.187]",,
Javier Sanoja,hit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.6751,1.6596666666666666,,,2,,"(1.611, 1.863]",,
Jeff Hoffman,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,2.674285714285714,3.030364372469636,reliever,closer,2,closer,"(2.567, 4.814]",3.0,3.0
Jeff McNeil,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.045333333333333,2.059333333333333,,,1,,"(1.863, 2.187]",,
Jerar Encarnación,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.1486666666666667,0.7513333333333333,,,1,,"(0.627, 0.849]",,
Jeremy Peña,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.6293333333333333,2.655,,,1,,"(2.567, 4.814]",,
Jesse Winker,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.3423333333333334,0.9256666666666666,,,1,,"(0.849, 1.018]",,
Jesus Tinoco,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.2342857142857142,0.5357142857142858,reliever,reliever,1,reliever,"(0.343, 0.627]",3.0,3.0
Jesús Sánchez,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.4643333333333333,2.184,,,1,,"(1.863, 2.187]",,
Jhoan Duran,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.2937112010796223,2.985695006747638,closer,closer,1,closer,"(2.567, 4.814]",3.0,3.0
Jhonkensy Noel,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.6206666666666667,0.94,,,1,,"(0.849, 1.018]",,
Jhonny Pereda,hit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.6751,0.763,,,2,,"(0.627, 0.849]",,
Ji Hwan Bae,hit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.6751,0.3249999999999999,,,2,,"(0.023299999999999998, 0.343]",,
Jimmy Herget,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.3228571428571428,2.36,reliever,reliever,1,reliever,"(2.187, 2.567]",3.0,3.0
Joc Pederson,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.733,1.3890000000000002,,,1,,"(1.301, 1.611]",,
Joe Boyle,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.2742857142857145,1.322857142857143,reliever,reliever,1,reliever,"(1.301, 1.611]",3.0,3.0
Joe La Sorsa,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.3857142857142857,0.1157142857142857,reliever,reliever,1,reliever,"(0.023299999999999998, 0.343]",3.0,3.0
Joe Mantiply,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.015714285714286,0.2185714285714285,reliever,reliever,1,reliever,"(0.023299999999999998, 0.343]",3.0,3.0
Joey Bart,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.9456666666666669,1.3626666666666665,,,1,,"(1.301, 1.611]",,
Joey Cantillo,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.9857142857142858,2.481428571428572,reliever,reliever,1,reliever,"(2.187, 2.567]",3.0,3.0
Joey Estes,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,1.3239999999999998,0.2171428571428571,starter,reliever,2,reliever,"(0.023299999999999998, 0.343]",3.0,3.0
Joey Lucchesi,pit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.2337142857142857,1.0971428571428572,reliever,reliever,2,reliever,"(1.018, 1.301]",3.0,3.0
Joey Wentz,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.768571428571429,2.32,reliever,reliever,1,reliever,"(2.187, 2.567]",3.0,3.0
Joey Wiemer,hit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.6751,0.9733333333333332,,,2,,"(0.849, 1.018]",,
Johan Rojas,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.501,1.004,,,1,,"(0.849, 1.018]",,
John Brebbia,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.977142857142857,0.6728571428571428,reliever,reliever,1,reliever,"(0.627, 0.849]",3.0,3.0
John King,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.597142857142857,1.09,reliever,reliever,1,reliever,"(1.018, 1.301]",3.0,3.0
John Schreiber,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.111428571428572,2.454285714285714,reliever,reliever,1,reliever,"(2.187, 2.567]",3.0,3.0
Johnathan Rodríguez,hit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.6751,0.8426666666666668,,,2,,"(0.627, 0.849]",,
Jon Berti,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.8493333333333335,0.647,,,1,,"(0.627, 0.849]",,
Jon Gray,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,1.135,0.32,starter,reliever,2,reliever,"(0.023299999999999998, 0.343]",3.0,3.0
Jonah Bride,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.7913333333333332,0.571,,,1,,"(0.343, 0.627]",,
Jonah Heim,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.9853333333333327,1.7153333333333334,,,1,,"(1.611, 1.863]",,
Jonatan Clase,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.7843333333333333,0.8363333333333334,,,1,,"(0.627, 0.849]",,
Jonathan Bowlan,pit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.2337142857142857,1.1728571428571428,reliever,reliever,2,reliever,"(1.018, 1.301]",3.0,3.0
Jonathan Cannon,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,1.2645,2.341428571428572,starter,reliever,2,reliever,"(2.187, 2.567]",3.0,3.0
Jonny DeLuca,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.4123333333333334,0.9303333333333332,,,1,,"(0.849, 1.018]",,
Jordan Hicks,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.6,1.6214285714285714,reliever,reliever,1,reliever,"(1.611, 1.863]",3.0,3.0
Jordan Leasure,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.0642857142857145,2.2885714285714287,reliever,reliever,1,reliever,"(2.187, 2.567]",3.0,3.0
Jordan Westburg,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.485333333333333,2.1933333333333334,,,1,,"(2.187, 2.567]",,
Jordan Wicks,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.0771428571428572,0.3742857142857143,reliever,reliever,1,reliever,"(0.343, 0.627]",3.0,3.0
Jorge Alcala,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.01,1.5957142857142856,reliever,reliever,1,reliever,"(1.301, 1.611]",3.0,3.0
Jorge Barrosa,hit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.6751,0.5656666666666668,,,2,,"(0.343, 0.627]",,
Jorge Mateo,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.2963333333333331,0.638,,,1,,"(0.627, 0.849]",,
Jorge Polanco,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.951,2.9126666666666665,,,1,,"(2.567, 4.814]",,
Jose A. Ferrer,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.9471428571428572,2.64,reliever,reliever,1,reliever,"(2.567, 4.814]",3.0,3.0
Jose Iglesias,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.6533333333333335,1.3436666666666668,,,1,,"(1.301, 1.611]",,
Jose Quintana,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.8705,1.3344999999999998,starter,starter,1,starter,"(1.301, 1.611]",3.0,3.0
Jose Siri,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.033333333333333,0.3653333333333333,,,1,,"(0.343, 0.627]",,
Jose Trevino,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.3753333333333333,1.3013333333333332,,,1,,"(1.018, 1.301]",,
Josh Bell,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.5766666666666667,2.4810000000000003,,,1,,"(2.187, 2.567]",,
Josh Hader,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,3.3309041835357625,2.5441025641025643,closer,closer,1,closer,"(2.187, 2.567]",3.0,3.0
Josh Lowe,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.7146666666666668,1.9116666666666664,,,1,,"(1.863, 2.187]",,
Josh Rojas,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.6960000000000002,0.8420000000000001,,,1,,"(0.627, 0.849]",,
Josh Smith,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.409333333333333,2.0766666666666667,,,1,,"(1.863, 2.187]",,
Josh Walker,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.2828571428571428,0.1514285714285714,reliever,reliever,1,reliever,"(0.023299999999999998, 0.343]",3.0,3.0
Josh Winckowski,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.8457142857142848,0.2571428571428571,reliever,reliever,1,reliever,"(0.023299999999999998, 0.343]",3.0,3.0
Joshua Palacios,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.9136666666666668,0.8876666666666667,,,1,,"(0.849, 1.018]",,
José Caballero,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.8733333333333333,1.701,,,1,,"(1.611, 1.863]",,
José Fermín,hit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.6751,0.9713333333333332,,,2,,"(0.849, 1.018]",,
José Herrera,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.8806666666666666,0.9723333333333336,,,1,,"(0.849, 1.018]",,
José Miranda,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.013,0.5103333333333334,,,1,,"(0.343, 0.627]",,
José Ramírez,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,4.140333333333333,3.526333333333333,,,1,,"(2.567, 4.814]",,
José Tena,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.0486666666666666,1.0506666666666666,,,1,,"(1.018, 1.301]",,
Julian Merryweather,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.4342857142857143,0.7371428571428571,reliever,reliever,1,reliever,"(0.627, 0.849]",3.0,3.0
Julio Rodríguez,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.720666666666667,3.628,,,1,,"(2.567, 4.814]",,
Junior Caminero,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.2356666666666667,3.974333333333333,,,1,,"(2.567, 4.814]",,
Jurickson Profar,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,3.2423333333333333,2.1220000000000003,,,1,,"(1.863, 2.187]",,
Justin Bruihl,pit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.2337142857142857,0.5357142857142857,reliever,reliever,2,reliever,"(0.343, 0.627]",3.0,3.0
Justin Lawrence,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.4957142857142858,0.7228571428571429,reliever,reliever,1,reliever,"(0.627, 0.849]",3.0,3.0
Justin Martinez,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.3353306342780025,0.633630229419703,closer,closer,1,closer,"(0.627, 0.849]",3.0,3.0
Justin Slaten,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.887142857142857,1.0157142857142858,reliever,reliever,1,reliever,"(0.849, 1.018]",3.0,3.0
Justin Steele,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,1.651,0.5342857142857143,starter,reliever,2,reliever,"(0.343, 0.627]",3.0,3.0
Justin Sterner,pit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.2337142857142857,2.2685714285714287,reliever,reliever,2,reliever,"(2.187, 2.567]",3.0,3.0
Justin Topa,pit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.2337142857142857,1.507142857142857,reliever,reliever,2,reliever,"(1.301, 1.611]",3.0,3.0
Justin Turner,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.200333333333333,1.017,,,1,,"(0.849, 1.018]",,
Justin Verlander,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.9865,1.788,starter,starter,1,starter,"(1.611, 1.863]",3.0,3.0
Justin Wilson,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.5699999999999998,2.02,reliever,reliever,1,reliever,"(1.863, 2.187]",3.0,3.0
Justin Wrobleski,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,0.8624021592442644,1.9928571428571429,closer,reliever,2,reliever,"(1.863, 2.187]",3.0,3.0
Justyn-Henry Malloy,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.2663333333333333,0.994,,,1,,"(0.849, 1.018]",,
Kai-Wei Teng,pit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.2337142857142857,0.8142857142857143,reliever,reliever,2,reliever,"(0.627, 0.849]",3.0,3.0
Kaleb Ort,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.7257142857142856,1.2671428571428571,reliever,reliever,1,reliever,"(1.018, 1.301]",3.0,3.0
Kameron Misner,hit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.6751,1.2396666666666667,,,2,,"(1.018, 1.301]",,
Ke'Bryan Hayes,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.3546666666666665,1.788333333333333,,,1,,"(1.611, 1.863]",,
Keaton Winn,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,0.6275,0.2328571428571428,starter,reliever,2,reliever,"(0.023299999999999998, 0.343]",3.0,3.0
Keider Montero,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,0.9585,2.015714285714286,starter,reliever,2,reliever,"(1.863, 2.187]",3.0,3.0
Kenley Jansen,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.3864777327935225,2.4743589743589745,closer,closer,1,closer,"(2.187, 2.567]",3.0,3.0
Kenta Maeda,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.5614285714285714,0.1942857142857142,reliever,reliever,1,reliever,"(0.023299999999999998, 0.343]",3.0,3.0
Kerry Carpenter,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.333666666666667,2.7330000000000005,,,1,,"(2.567, 4.814]",,
Ketel Marte,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,3.6886666666666654,3.1913333333333336,,,1,,"(2.567, 4.814]",,
Kevin Ginkel,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.45,0.8971428571428571,reliever,reliever,1,reliever,"(0.849, 1.018]",3.0,3.0
Kevin Kelly,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.312857142857143,1.1171428571428572,reliever,reliever,1,reliever,"(1.018, 1.301]",3.0,3.0
Kevin Newman,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.5010000000000003,0.7726666666666666,,,1,,"(0.627, 0.849]",,
Kevin Pillar,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.697,0.5416666666666667,,,1,,"(0.343, 0.627]",,
Kiké Hernández,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.8356666666666663,1.5043333333333333,,,1,,"(1.301, 1.611]",,
Kody Clemens,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.1826666666666663,2.1633333333333336,,,1,,"(1.863, 2.187]",,
Kody Funderburk,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.008571428571429,1.2657142857142858,reliever,reliever,1,reliever,"(1.018, 1.301]",3.0,3.0
Kolby Allard,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.6157142857142858,1.5085714285714285,reliever,reliever,1,reliever,"(1.301, 1.611]",3.0,3.0
Korey Lee,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.6576666666666666,0.9153333333333334,,,1,,"(0.849, 1.018]",,
Kris Bryant,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.9296666666666666,0.4383333333333333,,,1,,"(0.343, 0.627]",,
Kumar Rocker,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.3,1.4785714285714286,reliever,reliever,1,reliever,"(1.301, 1.611]",3.0,3.0
Kyle Bradish,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.0885714285714283,0.927142857142857,reliever,reliever,1,reliever,"(0.849, 1.018]",3.0,3.0
Kyle Farmer,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.2986666666666666,1.4316666666666666,,,1,,"(1.301, 1.611]",,
Kyle Finnegan,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.87055330634278,2.2558704453441294,closer,closer,1,closer,"(2.187, 2.567]",3.0,3.0
Kyle Freeland,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.3055,1.8695,starter,starter,1,starter,"(1.863, 2.187]",3.0,3.0
Kyle Harrison,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,1.4525,0.93,starter,reliever,2,reliever,"(0.849, 1.018]",3.0,3.0
Kyle Hendricks,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.1989999999999998,1.7194999999999998,starter,starter,1,starter,"(1.611, 1.863]",3.0,3.0
Kyle Higashioka,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.8906666666666667,1.783,,,1,,"(1.611, 1.863]",,
Kyle Isbel,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.9156666666666664,1.5756666666666668,,,1,,"(1.301, 1.611]",,
Kyle Leahy,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.1385714285714288,2.7771428571428567,reliever,reliever,1,reliever,"(2.567, 4.814]",3.0,3.0
Kyle Nelson,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,0.3057142857142857,0.0851551956815114,reliever,closer,2,closer,"(0.023299999999999998, 0.343]",3.0,3.0
Kyle Nicolas,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.6042857142857143,1.002857142857143,reliever,reliever,1,reliever,"(0.849, 1.018]",3.0,3.0
Kyle Stowers,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.092666666666667,2.8903333333333334,,,1,,"(2.567, 4.814]",,
Kyren Paris,hit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.6751,1.1053333333333333,,,2,,"(1.018, 1.301]",,
LaMonte Wade Jr.,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.7893333333333334,0.9606666666666668,,,1,,"(0.849, 1.018]",,
Lake Bachar,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.44,2.0042857142857144,reliever,reliever,1,reliever,"(1.863, 2.187]",3.0,3.0
Landon Knack,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.6757142857142855,1.0242857142857142,reliever,reliever,1,reliever,"(1.018, 1.301]",3.0,3.0
Lawrence Butler,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.583666666666667,2.7299999999999995,,,1,,"(2.567, 4.814]",,
Lenyn Sosa,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.537,2.642,,,1,,"(2.567, 4.814]",,
Leo Jiménez,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.181,0.3543333333333334,,,1,,"(0.343, 0.627]",,
Leo Rivas,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.7903333333333333,1.0443333333333331,,,1,,"(1.018, 1.301]",,
Leody Taveras,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.021,0.9266666666666667,,,1,,"(0.849, 1.018]",,
Liover Peguero,hit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.6751,0.905,,,2,,"(0.849, 1.018]",,
Logan Allen,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.0015,1.5515,starter,starter,1,starter,"(1.301, 1.611]",3.0,3.0
Logan Allen,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,0.65,1.5515,reliever,starter,2,starter,"(1.301, 1.611]",3.0,3.0
Logan Gilbert,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.801,1.667,starter,starter,1,starter,"(1.611, 1.863]",3.0,3.0
Logan Gillaspie,pit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.2337142857142857,0.14,reliever,reliever,2,reliever,"(0.023299999999999998, 0.343]",3.0,3.0
Logan Webb,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.509,2.811,starter,starter,1,starter,"(2.567, 4.814]",3.0,3.0
Louis Varland,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.1928571428571428,2.6685714285714286,reliever,reliever,1,reliever,"(2.567, 4.814]",3.0,3.0
Lucas Sims,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.831428571428572,0.3457142857142857,reliever,reliever,1,reliever,"(0.343, 0.627]",3.0,3.0
Luis Arráez,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.310666666666666,2.3423333333333334,,,1,,"(2.187, 2.567]",,
Luis Campusano,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.6103333333333334,0.222,,,1,,"(0.023299999999999998, 0.343]",,
Luis Contreras,pit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.2337142857142857,0.3414285714285714,reliever,reliever,2,reliever,"(0.023299999999999998, 0.343]",3.0,3.0
Luis García Jr.,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.558666666666667,2.4643333333333333,,,1,,"(2.187, 2.567]",,
Luis Guerrero,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.3528571428571428,0.3471428571428572,reliever,reliever,1,reliever,"(0.343, 0.627]",3.0,3.0
Luis Matos,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.0956666666666666,1.3726666666666665,,,1,,"(1.301, 1.611]",,
Luis Peralta,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.3928571428571428,0.4714285714285713,reliever,reliever,1,reliever,"(0.343, 0.627]",3.0,3.0
Luis Robert Jr.,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.8686666666666667,2.0476666666666667,,,1,,"(1.863, 2.187]",,
Luis Torrens,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.04,1.2873333333333334,,,1,,"(1.018, 1.301]",,
Luis Urías,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.0626666666666664,1.408,,,1,,"(1.301, 1.611]",,
Luis Vázquez,hit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.6751,0.5630000000000001,,,2,,"(0.343, 0.627]",,
Luisangel Acuña,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.1676666666666669,0.9636666666666666,,,1,,"(0.849, 1.018]",,
Luke Jackson,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,1.467142857142857,1.484615384615385,reliever,closer,2,closer,"(1.301, 1.611]",3.0,3.0
Luke Little,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.7714285714285715,0.0785714285714285,reliever,reliever,1,reliever,"(0.023299999999999998, 0.343]",3.0,3.0
Luke Maile,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.75,0.8486666666666667,,,1,,"(0.849, 1.018]",,
Luke Williams,hit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.6751,0.4633333333333334,,,2,,"(0.343, 0.627]",,
Luken Baker,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.8610000000000001,0.749,,,1,,"(0.627, 0.849]",,
